Comune;Provincia;Nome;Descrizione;Scheda;Immagine;Descrizione immagine;Sottofamiglia;Indirizzo;Localita;Redazione locale;Data di esportazione;Latitudine;Longitudine
VIGARANO MAINARDA;FERRARA;Delizia Estense della Diamantina;In questa località, dove si segnalano già tracce di un insediamento romano, sorse nel XII secolo una torre.;http://www.ferraraterraeacqua.it/it/vigarano-mainarda/scopri-il-territorio/arte-e-cultura/ville-dimore-teatri-storici/delizia-estense-della-diamantina;http://www.ferraraterraeacqua.it/it/vigarano-mainarda/scopri-il-territorio/arte-e-cultura/ville-dimore-teatri-storici/delizia-estense-della-diamantina/leadImage;Delizia DIAMANTINA;VILLE , DIMORE, TEATRI STORICI;Via Diamantina, 20 - Vigarano Mainarda (FE);;Ferrara;42081;44.884976;11.508204
VOGHIERA;FERRARA;Chiesa Parrocchiale di San Leo;"L'antica chiesa di Santo Stefano in Vicoaventino fu sede della prima diocesi ferrarese; si succedettero qui una ventina di vescovi dal 330 fino agli ultimi decenni del VII secolo, epoca in cui la sede vescovile fu trasferita a Ferrara.";http://www.ferraraterraeacqua.it/it/voghiera/scopri-il-territorio/arte-e-cultura/chiese-pievi-battisteri/chiesa-parrocchiale-di-san-leo;http://www.ferraraterraeacqua.it/it/voghiera/scopri-il-territorio/arte-e-cultura/chiese-pievi-battisteri/chiesa-parrocchiale-di-san-leo/leadImage;S.Leo;CHIESE, PIEVI, BATTISTERI;Via San Leo, 1 - Voghiera (FE);Voghenza;Ferrara;42081;44.766233;11.749847
VOGHIERA;FERRARA;Delizia di Belriguardo;La Delizia di Belriguardo sorse per volere di Niccolò d'Este nel 1435. Fu la prima delle celebri residenze estensi ad essere edificata fuori dalle mura di Ferrara e rimase sempre la più ricca e sontuosa.;http://www.ferraraterraeacqua.it/it/voghiera/scopri-il-territorio/arte-e-cultura/ville-dimore-teatri-storici/delizia-di-belriguardo;http://www.ferraraterraeacqua.it/it/voghiera/scopri-il-territorio/arte-e-cultura/ville-dimore-teatri-storici/delizia-di-belriguardo/leadImage;Delizia BELRIGUARDO;VILLE , DIMORE, TEATRI STORICI;Strada Provinciale, 274 - Voghiera (FE);;Ferrara;42081;44.753793;11.757337
VOGHIERA;FERRARA;Museo Civico di Belriguardo;Il Museo Civico è situato all'interno della Delizia Estense di Belriguardo e comprende tre sezioni: archeologica, rinascimentale e arte moderna, con 2 aule didattiche per le scuole.;http://www.ferraraterraeacqua.it/it/voghiera/scopri-il-territorio/arte-e-cultura/musei-gallerie/museo-civico-di-belriguardo;http://www.ferraraterraeacqua.it/it/voghiera/scopri-il-territorio/arte-e-cultura/musei-gallerie/museo-civico-di-belriguardo/leadImage;Museo Civico di Belriguardo;MUSEI, GALLERIE;Via Provinciale, 274 - Voghiera (FE);;Ferrara;42081;44.753236;11.75613
VOGHIERA;FERRARA;Museo del Modellismo Storico;Il museo, gestito dall'Associazione Modellisti Storici, è l'unico al mondo che può vantare una copertura totale delle branche della riproduzione in miniatura, per gustare l'abilità manuale e le tecniche atistiche di appassionati di tutto il mondo.;http://www.ferraraterraeacqua.it/it/voghiera/scopri-il-territorio/arte-e-cultura/musei-gallerie/museo-del-modellismo-storico;http://www.ferraraterraeacqua.it/it/voghiera/scopri-il-territorio/arte-e-cultura/musei-gallerie/museo-del-modellismo-storico/leadImage;Museo del Modellismo storico -vog;MUSEI, GALLERIE;Via San Leo, 9/a - Voghiera (FE);Voghenza;Ferrara;42081;44.766714;11.750595
VOGHIERA;FERRARA;Necropoli romana di Voghenza;Voghenza era un insediamento romano chiamato Vicus Aventinus o Vico Habentia, fulcro amministrativo di vaste proprietà imperiali.;http://www.ferraraterraeacqua.it/it/voghiera/scopri-il-territorio/arte-e-cultura/siti-archeologici/necropoli-romana-di-voghenza;http://www.ferraraterraeacqua.it/it/voghiera/scopri-il-territorio/arte-e-cultura/siti-archeologici/necropoli-romana-di-voghenza/leadImage;Necropoli romana di Voghenza;SITI ARCHEOLOGICI;Via Dante Alighieri, Fondo Setta - Voghiera (FE);Voghenza;Ferrara;42081;44.766057;11.753755
GORO;FERRARA;Torre Palù;Risalente alla prima metà del Settecento, fu costruita per garantire lo scolo a mare del Canal Bianco e impedire la risalita delle acque marine con l'alta marea.;http://www.ferraraterraeacqua.it/it/goro/scopri-il-territorio/arte-e-cultura/castelli-torri-campanili/torre-palu;http://www.ferraraterraeacqua.it/it/goro/scopri-il-territorio/arte-e-cultura/castelli-torri-campanili/torre-palu/leadImage;Torre Palù;CASTELLI, TORRI, CAMPANILI;Goro;;Ferrara;42081;44.860427;12.271047
FISCAGLIA;FERRARA;Museo del Trotto;Il Centro del Trotto conserva una imponente raccolta, unica in Italia, di documenti, stampe, cimeli e simili sulla disciplina del trotto di grande interesse storico - documentario e per la valorizzazione del territorio.;http://www.ferraraterraeacqua.it/it/fiscaglia/scopri-il-territorio/arte-e-cultura/musei-gallerie/centro-del-trotto;http://www.ferraraterraeacqua.it/it/fiscaglia/scopri-il-territorio/arte-e-cultura/musei-gallerie/centro-del-trotto/leadImage;Centro del Trotto;MUSEI, GALLERIE;Via Garibaldi, 2/G - Fiscaglia (FE);Migliarino;Ferrara;42081;44.771376;11.931094
FISCAGLIA;FERRARA;Museo parrocchiale di Massa Fiscaglia;Nel museo, ricavato dalle pertinenze dell'antico palazzo vescovile, sono esposti oggetti di arte sacra provenienti dalla chiesa dei SS. Pietro e Giacomo.;http://www.ferraraterraeacqua.it/it/fiscaglia/scopri-il-territorio/arte-e-cultura/musei-gallerie/museo-parrocchiale-di-massa-fiscaglia;http://www.ferraraterraeacqua.it/it/fiscaglia/scopri-il-territorio/arte-e-cultura/musei-gallerie/museo-parrocchiale-di-massa-fiscaglia/leadImage;Museo parrocchiale di Mass Fisc;MUSEI, GALLERIE;Piazza Ferrari, 3 - Fiscaglia (FE);Massa Fiscaglia;Ferrara;42081;44.809342;12.015292
FISCAGLIA;FERRARA;Santuario della Madonna della Corba;Del santuario si hanno le prime notizie in documenti del XV secolo. La chiesa fu ricostruita nel suo attuale aspetto nel 1910 ed è costituita da un edificio in pietra a vista con tetto a capanna e campaniletto a vela.;http://www.ferraraterraeacqua.it/it/fiscaglia/scopri-il-territorio/arte-e-cultura/abbazie-monasteri-santuari/santuario-della-madonna-della-corba;http://www.ferraraterraeacqua.it/it/fiscaglia/scopri-il-territorio/arte-e-cultura/abbazie-monasteri-santuari/santuario-della-madonna-della-corba/leadImage;Santuario della Madonna della Corba;ABBAZIE, MONASTERI, SANTUARI;Via del Mare, a due km dal centro di Massa Fiscaglia - Fiscaglia (FE);Massa Fiscaglia;Ferrara;42081;44.798788;12.026911
FISCAGLIA;FERRARA;Torre Tieni;Esempio di torre difensiva, con funzioni anche doganali, eretta dagli Estensi in difesa dagli attacchi dei Veneziani.;http://www.ferraraterraeacqua.it/it/fiscaglia/scopri-il-territorio/arte-e-cultura/castelli-torri-campanili/torre-tieni;http://www.ferraraterraeacqua.it/it/fiscaglia/scopri-il-territorio/arte-e-cultura/castelli-torri-campanili/torre-tieni/leadImage;Torre di Tieni;CASTELLI, TORRI, CAMPANILI;Fiscaglia;Massa Fiscaglia;Ferrara;42081;44.827706;12.040178
ALFONSINE;RAVENNA;CASA MONTI;Casa natale del poeta Vincenzo Monti, databile alla metà del '700, di recente completamente restaurata e adibita a museo....;http://www.romagnadeste.it/it/i251-casa-monti.htm;http://www.romagnadeste.it//BMP/updPhoto/1216477160_casa_monti.jpg;CASA MONTI;VILLE , DIMORE, TEATRI STORICI;Via Passetto, 3 - 48011 Alfonsine (RA);;Romagna D'Este;42124;;
ALFONSINE;RAVENNA;CHIESA DI SANTA MARIA;La chiesa di Santa Maria fu costruita nei primi anni '50 del secolo scorso. Presenta al suo interno interessanti vetrate nell'abside e pregevoli ceramiche dell'artista faentino Gaetano Dalmonte....;http://www.romagnadeste.it/it/i299-chiesa-di-santa-maria.htm;http://www.romagnadeste.it//BMP/updPhoto/1358932876_chiesa_smaria.jpg;CHIESA DI SANTA MARIA;CHIESE, PIEVI, BATTISTERI;Corso della Repubblica, 30 - 48011 Alfonsine (RA);;Romagna D'Este;42124;;
ALFONSINE;RAVENNA;IL MONUMENTO DELLA PIGNA;E munumént dla pègna per i più vecchi è conosciuto come e funtanòn: dalla bocca delle sue tre misteriose maschere scorreva, infatti, acqua fresca di una falda superficiale che nel giro di 30 anni, dopo la sua inauguazione nel 1874, si esaurì. Vista ormai l'inutilità è stato smontato, spostato e...;http://www.romagnadeste.it/it/i5011726-il-monumento-della-pigna.htm;http://www.romagnadeste.it//BMP/updPhoto/1408874014_monumento-pigna-restaurato2-.jpg;IL MONUMENTO DELLA PIGNA;OPERE ARTISTICHE;Piazza Monti - 48011 Alfonsine (RA);;Romagna D'Este;42124;;
ALFONSINE;RAVENNA;ISTITUTO STORICO DELLA RESISTENZA;L’Istituto Storico della Resistenza di Ravenna nato nel 1961 su iniziativa di Arrigo Boldrini e di Benigno Zaccagnini, protagonisti della lotta di Liberazione è ora retto e ospitato dal Comune di Alfonsine, dove si è trasferito nell’aprile del 1997....;http://www.romagnadeste.it/it/i2171-istituto-storico-della-resistenza.htm;http://www.romagnadeste.it//BMP/updPhoto/1358933585_istituto_storico_resistenza.jpg;ISTITUTO STORICO DELLA RESISTENZA;MUSEI, GALLERIE;Piazza della Resistenza, 6 - 48011 Alfonsine (RA);;Romagna D'Este;42124;;
ALFONSINE;RAVENNA;MUSEO DELLA BATTAGLIA DEL SENIO;"Il museo, ospitato in una struttura moderna nata nel 1981, conserva materiali che documentano il terribile periodo del secondo conflitto mondiale nel territorio romagnolo ed in particolare lungo la cosiddetta ""Linea Gotica""....";http://www.romagnadeste.it/it/i252-museo-della-battaglia-del-senio.htm;http://www.romagnadeste.it//BMP/updPhoto/1358934522_museosenio.jpg;MUSEO DELLA BATTAGLIA DEL SENIO;MUSEI, GALLERIE;Piazza della Resistenza, 2 - 48011 Alfonsine (RA);;Romagna D'Este;42124;;
ALFONSINE;RAVENNA;ORATORIO DI S. ANTONIO ABATE;"L'oratorio di S. Antonio Abate (detto anche ""della Paina"") è un edificio di notevole interesse, all'interno del quale è conservata una settecentesca pala, in cui è raffigurato un inedito S. Antonio in abiti episcopali....";http://www.romagnadeste.it/it/i303-oratorio-di-s-antonio-abate.htm;;;CAPPELLE, ORATORI, TABERNACOLI;Via Valeria, 78 - 48011 Alfonsine (RA);;Romagna D'Este;42124;;
ALFONSINE;RAVENNA;SANTUARIO DELLA MADONNA DEL BOSCO;Importante santuario, meta di numerosi pellegrinaggi, che sorge in una zona anticamente ricoperta da una fitta boscaglia, in cui la tradizione vuole si ripetessero frequenti miracoli. ...;http://www.romagnadeste.it/it/i300-santuario-della-madonna-del-bosco.htm;http://www.romagnadeste.it//BMP/updPhoto/1358934366_madonnabosco.jpg;SANTUARIO DELLA MADONNA DEL BOSCO;ABBAZIE, MONASTERI, SANTUARI;Via Raspona, 81 - 48011 Alfonsine (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;ANTICA GALLERIA;Tra via Trento Trieste e la corte interna di Palazzo Vecchio corre una antica galleria seminterrata, da sempre di proprietà pubblica e uno dei pochi elementi sopravvissuti del sistema difensivo della città....;http://www.romagnadeste.it/it/i536-antica-galleria.htm;http://www.romagnadeste.it//BMP/updPhoto/1358938380_anticagalleria.jpg;ANTICA GALLERIA;PIAZZE, LOGGE, VIE STORICHE;Via Trento Trieste - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;ANTICA PIEVE DI SAN PIETRO IN SYLVIS;La Basilica di San Pietro in Sylvis, del VII secolo, è una delle pievi romaniche meglio conservate del territorio ravennate e un classico esempio di architettura esarcale....;http://www.romagnadeste.it/it/i74-antica-pieve-di-san-pietro-in-sylvi.htm;http://www.romagnadeste.it//BMP/updPhoto/1216474937_pieve1.jpg;ANTICA PIEVE DI SAN PIETRO IN SYLVIS;CHIESE, PIEVI, BATTISTERI;Via Pieve Masiera - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;ANTICHE CASE GUIDI;"Undici sono le ""Case Guidi"" presenti nel territorio del comune di Bagnacavallo. Sono case coloniche edificate dalla famiglia Guidi di Faenza alla fine dell'800 e che presentano tutte le stesse caratteristiche architettoniche: in coppia, una simmetrica all'altra, di solito posizionate ai due lati...";http://www.romagnadeste.it/it/i657-antiche-case-guidi.htm;http://www.romagnadeste.it//BMP/updPhoto/1358940114_casacontiguidi.jpg;ANTICHE CASE GUIDI;CASE COLONICHE, MULINI;Piazza della Libertà, 4 - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;ANTICO CONVENTO DI SAN FRANCESCO;"Il convento di San Francesco, risalente al XIII secolo, è l'edificio conventuale di più antica fondazione della città. Il complesso comprende, la chiesa e il grande convento che ospita la bella Sala Oriani o ""Refettorio nuovo"", il chiostro e l'Ostello della Gioventù....";http://www.romagnadeste.it/it/i147-antico-convento-di-san-francesco.htm;http://www.romagnadeste.it//BMP/updPhoto/1217084784_sfrancesco_chiostro_1.jpg;ANTICO CONVENTO DI SAN FRANCESCO;ABBAZIE, MONASTERI, SANTUARI;Piazza Carducci - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;CASA BALDI RANDI;In perfetto stato di conservazione, anche se ha subito un intervento di riuso, Casa Baldi Randi venne costruita nel 1850 dal Cardinale Lorenzo Ilarione Randi, bagnacavallese d'origine trasferitosi a Roma, per i suoi soggiorni nella città natale....;http://www.romagnadeste.it/it/i1833-casa-baldi-randi.htm;;;CASE COLONICHE, MULINI;Via Entirate, 63 - 48012 Traversara di Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;CASTELLACCIO;"Il Castellaccio è un'antica costruzione fortificata, facente parte dell'antica ""cittadella"" di Bagnacavallo. La parte originaria dell'edificio potrebbe risalire al XII secolo; nel Quattrocento venne rimaneggiato, assumendo le caratteristiche architettoniche che ancor oggi lo contraddistinguono....""";http://www.romagnadeste.it/it/i82-castellaccio.htm;http://www.romagnadeste.it//BMP/updPhoto/1216478404_castellaccio.jpg;CASTELLACCIO;VILLE , DIMORE, TEATRI STORICI;Via Baracca - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;CHIESA COLLEGIATA DI SAN MICHELE ARCANGELO;La Collegiata di San Michele Arcangelo è la chiesa principale della città e, insieme alla basilica di San Pietro in Sylvis, costituisce la Parrocchia dei SS. Michele Arcangelo e Pietro Apostolo....;http://www.romagnadeste.it/it/i72-chiesa-collegiata-di-san-michele-ar.htm;http://www.romagnadeste.it//BMP/updPhoto/1358940337_collegiata_sanmichele.jpg;CHIESA COLLEGIATA DI SAN MICHELE ARCANGELO;CHIESE, PIEVI, BATTISTERI;Piazza della Libertà - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;CHIESA DEL SUFFRAGIO;La Chiesa del Suffragio fu eretta dai Gesuiti e dedicata a S. Ignazio di Lojola nel 1674 su un sito già di proprietà della Confraternita di San Giuseppe. La struttura restò di proprietà dei Gesuiti fino alla prima soppressione dell'ordine (1773) ed in seguito passò alla Venerabile Confraternita...;http://www.romagnadeste.it/it/i81-chiesa-del-suffragio.htm;http://www.romagnadeste.it//BMP/updPhoto/1216757878_suffragio_interno.jpg;CHIESA DEL SUFFRAGIO;CHIESE, PIEVI, BATTISTERI;Via Trento Trieste, 1 - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;CHIESA DI SAN FRANCESCO;La Chiesa di San Francesco, con annesso convento, è situata nel centro storico. I primi cenni storici che riguardano il complesso conventuale di San Francesco sono degli anni intorno al 1270....;http://www.romagnadeste.it/it/i79-chiesa-di-san-francesco.htm;http://www.romagnadeste.it//BMP/updPhoto/1216761112_sfrancesco_chiesa.jpg;CHIESA DI SAN FRANCESCO;CHIESE, PIEVI, BATTISTERI;Piazza Carducci - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;CHIESA DI SAN GIOVANNI;La chiesa di San Giovanni venne edificata nella prima metà del Trecento in stile romanico-gotico. Distrutta dal terremoto del 1688, fu ricostruita nello stile barocco con cui si è conservata fino ai nostri giorni....;http://www.romagnadeste.it/it/i146-chiesa-di-san-giovanni.htm;http://www.romagnadeste.it//BMP/updPhoto/1249900838_ChiesaSGiovannicopiaxsito.jpg;CHIESA DI SAN GIOVANNI;CHIESE, PIEVI, BATTISTERI;Via Garibaldi - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;CHIESA DI SAN GIROLAMO;Le origini della chiesa di San Girolamo risalgono alla metà del '400. I frati gerolamini della Congregazione del Beato Pietro da Pisa ne ricevettero il possesso nel 1496 ed in seguito ricostruirono l'edificio cultuale ed edificarono il convento. La prima denominazione fu di Santa Maria, poi di...;http://www.romagnadeste.it/it/i63-chiesa-di-san-girolamo.htm;http://www.romagnadeste.it//BMP/updPhoto/1216761531_sgirolamo.jpg;CHIESA DI SAN GIROLAMO;CHIESE, PIEVI, BATTISTERI;Via Garzoni - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;CHIESA DI SAN GIUSEPPE;La chiesa risale al Settecento. Un tempo, quando la zona non era ancora del tutto bonificata, nella frazione sorgeva una cappellania sussidiaria della chiesa principale di Bagnacavallo, San Michele....;http://www.romagnadeste.it/it/i1521-chiesa-di-san-giuseppe.htm;http://www.romagnadeste.it//BMP/updPhoto/1278239120_smaria consolazione_villaprati.jpg;CHIESA DI SAN GIUSEPPE;CHIESE, PIEVI, BATTISTERI;Via Sinistra Canale Naviglio Inferiore, 69 - 48020 Villa Prati di Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;CHIESA DI SANTA MARIA DELLA PACE O DEL CARMINE;La chiesa di Santa Maria della Pace (o del Carmine) fu edificata a partire dal 1671, in stile barocco con aperture al neoclassico, nel luogo ove sorgeva una delle rocche cittadine....;http://www.romagnadeste.it/it/i64-chiesa-di-santa-maria-della-pace-o-.htm;http://www.romagnadeste.it//BMP/updPhoto/1408180172_carminebagnacavallo_13.jpg;CHIESA DI SANTA MARIA DELLA PACE O DEL CARMINE;CHIESE, PIEVI, BATTISTERI;Via Mazzini - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;CHIESA DI S. ANTONIO AB.;La chiesa di S. Antonio è stata ricostruita nel dopoguerra....;http://www.romagnadeste.it/it/i1518-chiesa-di-s-antonio-ab-.htm;;;CHIESE, PIEVI, BATTISTERI;Via Sottofiume, 5 - 48020 Masiera di Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;CHIESA DI S. APOLLINARE;La prima chiesa di S. Apollinare risale, secondo antichi documenti, al XIV secolo....;http://www.romagnadeste.it/it/i1316-chiesa-di-s-apollinare.htm;;;CHIESE, PIEVI, BATTISTERI;Via Glorie, 21 - 48020 Villanova di Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;CIMITERO DI GUERRA CANADESE 1939-1945;Cimitero di guerra costruito e curato dalla Commonwealth War Graves Commission e progettato dall'architetto Louis De Soissons....;http://www.romagnadeste.it/it/i1315-cimitero-di-guerra-canadese-1939-19.htm;http://www.romagnadeste.it//BMP/updPhoto/1217084000_cimitero_canadesi.jpg;CIMITERO DI GUERRA CANADESE 1939-1945;MONUMENTI ALLA MEMORIA;Via della Chiesa - 48020 Villanova di Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;CONVENTO DI SAN GIOVANNI;Antico complesso conventuale che ospitava le monache di clausura dell'ordine delle Cappuccine. E' composto dal convento, dalla chiesa e dal grande orto interno....;http://www.romagnadeste.it/it/i71-convento-di-san-giovanni.htm;http://www.romagnadeste.it//BMP/updPhoto/1249900738_ConventoSGcopiaxsito.jpg;CONVENTO DI SAN GIOVANNI;ABBAZIE, MONASTERI, SANTUARI;Via G. Garibaldi - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;ECOMUSEO DELLE ERBE PALUSTRI;Il Centro espone una ricca raccolta di manufatti realizzati in epoca preindustriale con le 5 erbe di valle, il legno di pioppo e salice....;http://www.romagnadeste.it/it/i66-ecomuseo-delle-erbe-palustri.htm;http://www.romagnadeste.it//BMP/updPhoto/1408182959_ecomuseo1.jpg;ECOMUSEO DELLE ERBE PALUSTRI;MUSEI, GALLERIE;Via Ungaretti, 1 - 48020 Villanova di Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;EX-CONVENTO DELLE SUORE CAPPUCCINE;L'edificio è attualmente sede del Museo Civico delle Cappuccine comprendente: al pian terreno la Biblioteca, il Gabinetto delle Stampe, l'Archivio Storico e la Sezione Naturalistica, e al primo piano la Pinacoteca antica e moderna....;http://www.romagnadeste.it/it/i2083-ex-convento-delle-suore-cappuccine.htm;http://www.romagnadeste.it//BMP/updPhoto/1217086175_cappuccine_chiostro.jpg;EX-CONVENTO DELLE SUORE CAPPUCCINE;ABBAZIE, MONASTERI, SANTUARI;Via Vittorio Veneto, 1 - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;GABINETTO DELLE STAMPE ANTICHE E MODERNE;Il Gabinetto delle Stampe unisce la ricchezza del Fondo Storico annesso alla Biblioteca Comunale, a un'altra preziosa e consistente donazione lasciata al Centro Culturale nel 1986 da Emilio Ferroni, collezionista parmense di origini bagnacavallesi....;http://www.romagnadeste.it/it/i2149-gabinetto-delle-stampe-antiche-e-mo.htm;http://www.romagnadeste.it//BMP/updPhoto/1217087025_gabinetto_stampe.jpg;GABINETTO DELLE STAMPE ANTICHE E MODERNE;MUSEI, GALLERIE;Via Vittorio Veneto, 1 - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;LAPIDE AD ALLEGRA BYRON;In questo convento di S. Giovanni Battista G.G. Lord Byron il 22 gennaio 1821 poneva educanda sua figlia Allegra. La visitava nell'agosto P.B. Shelley trovandola bella e felice non presago che il 20 aprile seguente morte l'avrebbe rapita di 5 anni e 3 mesi al bramoso affetto del grande genitore...;http://www.romagnadeste.it/it/i5010276-lapide-ad-allegra-byron.htm;;;MONUMENTI ALLA MEMORIA;Via G. Garibaldi - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;LAPIDE A DANTE ALIGHIERI;Ben fa Bagnacaval che non rifiglia, e mal fa Castrocaro, e peggio Conio che di figliar tai conti più s'mpiglia (Purg. Canto XIV)...;http://www.romagnadeste.it/it/i5010275-lapide-a-dante-alighieri.htm;;;MONUMENTI ALLA MEMORIA;Piazza della Libertà - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;MERIDIANA DI PALAZZO COMUNALE;La Meridiana di Palazzo Comunale era, con ogni probabilità, originariamente collocata nell'antico Palazzo Brandolini, risalente al XV secolo e ubicato nel luogo ove ora sorgono il Palazzo e il Teatro comunali....;http://www.romagnadeste.it/it/i2054-meridiana-di-palazzo-comunale.htm;http://www.romagnadeste.it//BMP/updPhoto/1245836428_palazzo comunale.jpg;MERIDIANA DI PALAZZO COMUNALE;OPERE ARTISTICHE;Piazza della Libertà - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;MERIDIANA DI REMO BRINDISI;"L'orologio solare, progettato da Giovanni Paltrinieri gnomonista bolognese, è realizzato su pietra di San Gottardo.  Il quadrante porta una doppia sequenza oraria: le ""Ore Francesi"" cioè quelle attualmente in uso, e le ""Ore Babiloniche"", quelle che indicano da quante ore è sorto il sole nel...";http://www.romagnadeste.it/it/i2043-meridiana-di-remo-brindisi.htm;http://www.romagnadeste.it//BMP/updPhoto/1358942392_meridiana_rbrindisi.jpg;MERIDIANA DI REMO BRINDISI;OPERE ARTISTICHE;Corso Mazzini, 24 - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;MONUMENTO AI CADUTI DI TUTTE LE GUERRE;Il monumento ai caduti di tutte le guerre è un'opera dello scultore Pietro Melandri (Bagnacavallo 1894 - Roma 1971), allievo a Roma di Angelo Zanelli, autore del fregio per l'Altare della Patria....;http://www.romagnadeste.it/it/i535-monumento-ai-caduti-di-tutte-le-gue.htm;http://www.romagnadeste.it//BMP/updPhoto/1252923113_monumentoCadutixSito.jpg;MONUMENTO AI CADUTI DI TUTTE LE GUERRE;MONUMENTI ALLA MEMORIA;Piazza della Libertà - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;MUSEO CIVICO DELLE CAPPUCCINE;"Il Museo Civico Le Cappuccine è situato nell'ex convento delle suore Cappuccine che ospita al suo interno: la Biblioteca ""G.Taroni"" con l'Archivio Storico, la Pinacoteca Antica e Moderna, il Museo Naturalistico ""P. Bubani"" e il Gabinetto delle stampe antiche e moderne....";http://www.romagnadeste.it/it/i75-museo-civico-delle-cappuccine.htm;http://www.romagnadeste.it//BMP/updPhoto/1218357650_museo_capuccine.jpg;MUSEO CIVICO DELLE CAPPUCCINE;MUSEI, GALLERIE;Via Vittorio Veneto, 1/a - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;"MUSEO NATURALISTICO ""PIETRO BUBANI""";Museo Naturalistico dedicato a Pietro Bubani, primo grande studioso della flora pirenaica ed originario di Bagnacavallo, situato all'interno del Museo Civico delle Cappuccine....;http://www.romagnadeste.it/it/i2131-museo-naturalistico-pietro-bubani-.htm;http://www.romagnadeste.it//BMP/updPhoto/1218361080_pbubani.jpg;"MUSEO NATURALISTICO ""PIETRO BUBANI""";MUSEI, GALLERIE;Via Vittorio Veneto, 1 - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;PALAZZO COMUNALE;"Il Palazzo Comunale, situato nella centrale piazza della Libertà, fu progettato dall'architetto Cosimo Morelli e costruito a partire dal 1791 sui resti dell'antico Palazzo Brandolini. Anticamente, attiguo al corpo dell'edificio si trovava un porticato detto ""Portico delle Bugie"", luogo di...";http://www.romagnadeste.it/it/i70-palazzo-comunale.htm;http://www.romagnadeste.it//BMP/updPhoto/1358944125_palazzocomunale.jpg;PALAZZO COMUNALE;VILLE , DIMORE, TEATRI STORICI;Piazza della Libertà, 12 - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
BAGNACAVALLO;RAVENNA;PALAZZO DELLE OPERE PIE;Il Palazzo delle Opere Pie fu costruito nel 1728 come residenza del Vescovo qualora si fosse fermato per diverso tempo in città. Il Cardinal Legato diede però parere contrario a periodi di prolungata assenza del vescovo da Faenza, e così il palazzo passò al Sacro Monte ed alla Congregazione...;http://www.romagnadeste.it/it/i80-palazzo-delle-opere-pie.htm;http://www.romagnadeste.it//BMP/updPhoto/1219397291_palazzoperepie.jpg;PALAZZO DELLE OPERE PIE;VILLE , DIMORE, TEATRI STORICI;Via Mazzini, 3 - 48012 Bagnacavallo (RA);;Romagna D'Este;42124;;
